tag,name,nameColor,icon,trophies,rank,club,country_code
#L2LVUCCU,Ghost_Skiller,0xffcb5aff,{'id': 28000360},47514,142,{'name': 'German Sweaters'},BI
#20YPJLJUJ,최고 | n0t.n1ls ♡,0xffffffff,{'id': 28000607},47476,143,{'name': 'BrawlParty🇪🇺'},BI
#PL9VCJRR,tinoviral,0xffcb5aff,{'id': 28000447},47450,144,,BI
#2RPLCGY0Q,Cermi02,0xffffffff,{'id': 28000272},47424,145,,BI
#L9YCPY20J,🐶FILÍPEK 🐶,0xffcb5aff,{'id': 28000207},47414,146,{'name': 'Kámoši'},BI
#920298V2G,FloX😡,0xffffffff,{'id': 28000552},47393,147,{'name': '♥Shadow🤍Clan♥'},BI
#2QQ02RLU8,данил,0xfff9c908,{'id': 28000278},47264,148,{'name': 'Dragon_ELITE'},BI
#9C2RP8URY,yeah 128,0xff4ddba2,{'id': 28000616},47193,149,{'name': 'Pirates🏴\u200d☠️'},BI
#2RVC0QQPQ,FIFI,0xffff9727,{'id': 28000347},47145,150,{'name': 'poland_team'},BI
#89P9CUYVV,SP|Legend,0xfff9c908,{'id': 28000377},47116,151,{'name': 'ANTI DICTADURAS'},BI
#28JPU2QP0,ＣＡＳＥ:ｃｒｕｉｓｓｅ🌊,0xffa2e3fe,{'id': 28000554},47060,152,{'name': 'Van Der Linde💰'},BI
#GGGVRL8C,Afer btw,0xfff9c908,{'id': 28000424},47040,153,{'name': 'Bomboclat'},BI
#90ULQ8Y2L,SN|TOP,0xffff9727,{'id': 28000494},47006,154,{'name': 'дом granny'},BI
#98JJR820J,Fake Hyra,0xff1ba5f5,{'id': 28000156},46954,155,{'name': 'Die Rentner'},BI
#8JQ92PGCC,Stmn|Pℴᵏⁱ𝓅rᵒ⛩️,0xffff8afb,{'id': 28000278},46933,156,{'name': '<c2>Try</c>hard'},BI
#80P02JCLP,Xx_gatopro_xX,0xffffffff,{'id': 28000367},46901,157,{'name': 'BS |SHARK🦈🇪🇸'},BI
#YPJLYG8UQ,corvoworka,0xffa8e132,{'id': 28000499},46849,158,{'name': 'Team♡1M'},BI
#9QG89VLUV,wolverine,0xfff05637,{'id': 28000411},46777,159,{'name': 'North Park'},BI
#2PCQQ98V,ES PUMA00,0xffcb5aff,{'id': 28000280},46765,160,,BI
#2GGR9GP8Q,Rasec,0xffa8e132,{'id': 28000152},46723,161,{'name': 'Prime Turkey'},BI
#PRLUQC8CL,NaVi | Хатырбан,0xfff05637,{'id': 28000495},46719,162,,BI
#20VGUGG92,Aseggg&,0xffffffff,{'id': 28000013},46688,163,,BI
#YGUUY0RYL,Ск3йт3р,0xffffffff,{'id': 28000279},46574,164,{'name': '[RU] MVPS'},BI
#22YYGL8JL,Боец,0xffffffff,{'id': 28000218},46553,165,,BI
#8QQVLGJC8,CandycornHD,0xffffce89,{'id': 28000279},46377,166,{'name': 'TheGoodEggs'},BI
#LQ828CCP,Tony Stark,0xffffffff,{'id': 28000061},46341,167,{'name': '🎆|ФоКуС|🎆'},BI
#8UQ0PCV99,Star Hero,0xfff9c908,{'id': 28000550},46307,168,{'name': 'ULTRA DELIVERY'},BI
#8YY8C0QJ,✞SHOT|Bumlee☭,0xfff9c908,{'id': 28000156},46296,169,{'name': 'альт?venfi🤍'},BI
#G0RGRJJR,TonyX3,0xfff05637,{'id': 28000608},46273,170,{'name': 'mucho calienti'},BI
#P9VP28PPC,Fry,0xff4ddba2,{'id': 28000140},46266,171,{'name': 'CH | CHAMPION'},BI
#8JCLJQRGC,ShadowHunter,0xfff9c908,{'id': 28000528},46185,172,{'name': 'Wild West💥🐎'},BI
#QUCG0L8,alguem,0xfff05637,{'id': 28000557},46169,173,{'name': 'reis da arena'},BI
#8UVPLJCYP,<||SkyDeem||>,0xffa8e132,{'id': 28000132},46037,174,,BI
#PJ2QGJR2V,Doğukan G,0xff1ba5f5,{'id': 28000398},46035,175,{'name': 'VI. M.Vahdettin'},BI
#29JJ8JR22,很 | Paax ツ,0xffffffff,{'id': 28000139},46028,176,{'name': '<c0>Lovely</c>マ'},BI
#2R8PGY2CV,⛩️ᶫϵ𝐯ḭᴳᵒᵈ⛩️,0xffcb5aff,{'id': 28000563},45949,177,{'name': 'Poopyhead Gang'},BI
#2PCVQJ90U,SK|KASPER👻,0xffffffff,{'id': 28000614},45919,178,"{'name': ""ST | 'eSportS""}",BI
#2QUGCQPVC,『ス|Ʀ𝗼𝙬ᵉ𝘳🍚』,0xffffffff,{'id': 28000523},45887,179,{'name': 'brudis clan'},BI
#2Y8YL2YVL,PLGMFNN,0xffcb5aff,{'id': 28000618},45854,180,{'name': 'Звёзды Карьера2'},BI
#8G8Y8YVRC,#DERRUMPSTEAK,0xffa8e132,{'id': 28000016},45735,181,{'name': 'ᵀʰᵉ RΞαl ᵒᶯᵉs'},BI
#YLQ8L99UP,BANick,0xff4ddba2,{'id': 28000076},45734,182,{'name': 'KiBeR Elita'},BI
#YQYL20UVJ,Волон Дэ Морт,0xff4ddba2,{'id': 28000567},45732,183,{'name': 'バカだ'},BI
#PL08CYY9U,꧁*DiZeR*꧂,0xffcb5aff,{'id': 28000452},45724,184,{'name': 'PABlO'},BI
#8RLLC22CY,SUPER KILLER,0xff4ddba2,{'id': 28000175},45692,185,{'name': 'GR/AGGUERRITOS�'},BI
#9YCLYJCJV,diego@10,0xffffffff,{'id': 28000576},45655,186,{'name': 'Cosas De Amigos'},BI
#QC9LR90Q,денис60,0xffa8e132,{'id': 28000139},45598,187,{'name': 'Virtual Odyssey'},BI
#8QL0VU0C2,стянув|чиф киф⛓,0xfff05637,{'id': 28000494},45584,188,{'name': 'NQB Team'},BI
#2UP0RVC9,Andrew180,0xffcb5aff,{'id': 28000488},45527,189,{'name': 'FecondaTORI'},BI
#8Y2GPCYYG,PLEBEO,0xfff9c908,{'id': 28000400},45525,190,{'name': '🐄CELER🐄'},BI
#LL8CVP8UP,RobertL.9,0xffffffff,{'id': 28000556},45462,191,{'name': 'Die drei Muffin'},BI
#88082QJJ9,TTM|gay_+™👽💦,0xffcb5aff,{'id': 28000110},45428,192,{'name': 'The End.'},BI
#8U00RQ2UU,🌌|SрасеDцск|🦆,0xffff9727,{'id': 28000400},45391,193,{'name': 'Music Gvng'},BI
#PPJUVUQY2,!dead,0xffffffff,{'id': 28000450},45382,194,{'name': '𝐃𝐚𝐫𝐤 ☔'},BI
#8RJYPU8PL,GPP10,0xff1ba5f5,{'id': 28000296},45377,195,{'name': '<c2> F1</c>'},BI
#202CQJ2VQ,Rusa,0xffa8e132,{'id': 28000439},45329,196,{'name': '『АНДЕГРАУНД』'},BI
#882R2RQ2Q,Luffy🦋,0xffff8afb,{'id': 28000196},45306,197,{'name': 'Клан Сопрано'},BI
#QULG0CQ0,фараон,0xffcb5aff,{'id': 28000411},45217,198,{'name': 'Winstreak'},BI
#88RJ0PU0C,[ПОТ] евген нак,0xffff8afb,{'id': 28000383},45203,199,{'name': 'Raboclub'},BI
#L0PJR98G,SKS|Anubis09,0xffffce89,{'id': 28000284},45164,200,{'name': 'SkySide'},BI
#28U9PGQ0Y,EG | Wartros,0xff4ddba2,{'id': 28000455},80249,1,{'name': 'Bulgarian Elite'},CV
#CQCVP0J,Dак で,0xffffffff,{'id': 28000014},75467,2,{'name': 'ADWT | Gaming™'},CV
#99L0RVRPL,『ⁱ ᵃᵐłⱠɎ₳₴🎭🥀』,0xffcb5aff,{'id': 28000614},73386,3,{'name': '1v1❤️\u200d🔥'},CV
#Q0GVUVVC2,我無辜別打我,0xfff9c908,{'id': 28000513},72134,4,,CV
#JGQUG2U8,Боец,0xfff05637,{'id': 28000073},70156,5,{'name': 'трум тик'},CV
#89VR0V00V,⚡Redlyfe⚡,0xffff9727,{'id': 28000020},69821,6,{'name': '💯txorada'},CV
#9UQYCGGLU,あ┊𝓣𝓪𝓻𝓬𝓲𝓸乡,0xffa2e3fe,{'id': 28000445},68653,7,{'name': 'VIP|club'},CV
#8C2LLR8U9,Orochimaru,0xffff8afb,{'id': 28000123},67042,8,{'name': 'KorbenAmway921'},CV
#PRGRPJRL0,ロドリゴ,0xff1ba5f5,{'id': 28000305},66135,9,{'name': 'Team Horizon'},CV
#2C2L2RGLU,minoug,0xffa2e3fe,{'id': 28000618},65661,10,{'name': 'minoug'},CV
#GVRGLCCC,⚡Adelmiro⚡,0xff1ba5f5,{'id': 28000423},65627,11,{'name': '(+_+)NØØBS CV'},CV
#2GQVCJY9G,白Yvha🤍黒,0xff4ddba2,{'id': 28000594},65179,12,{'name': 'NaiOmY 🎀'},CV
#PLLL89LQC,K1saLex™👻,0xffffffff,{'id': 28000278},64780,13,{'name': 'Svenska Bovar'},CV
#9C0820URU,🤍𝕄𝕚𝕣𝕝𝕪🤍,0xffcb5aff,{'id': 28000554},64303,14,{'name': 'Mirlys Armi'},CV
#22QYJ0LP8,❤️ебаshu соль❤️,0xffffffff,{'id': 28000129},64240,15,"{'name': ""wafliaa's club""}",CV
#JR2QJ0PJ,Boykaあな,0xffcb5aff,{'id': 28000019},62570,16,,CV
#UR9CL2QV,biographie,0xff1ba5f5,{'id': 28000614},62143,17,{'name': '🔥SK|Esport🔥'},CV
#29QPG8RRJ,女|Lɪɢʜᴛ🩸,0xfff9c908,{'id': 28000341},61982,18,{'name': 'AR|Masters'},CV
#2UU8JCPVQ,RUP|flavi13🎋,0xff1ba5f5,{'id': 28000123},61858,19,{'name': 'RUP|Esports'},CV
#RRPL0VQC,JhsadTheMyth,0xffff8afb,{'id': 28000545},61724,20,{'name': 'REYES DE SANGRE'},CV
#9RQ2PRYQP,ベッカム,0xffffffff,{'id': 28000618},61699,21,{'name': '陰の実力者になりたくて'},CV
#98QU9QPGV,¡ART1Z!,0xff4ddba2,{'id': 28000544},61558,22,{'name': 'CMZ'},CV
#PJ9LVR89Q,Dorothea,0xffffffff,{'id': 28000421},61138,23,{'name': 'Hexlone II'},CV
#YRCG9YJL2,ден членом,0xffa2e3fe,{'id': 28000400},60889,24,{'name': 'KorbenAmway921'},CV
#YU8V2RQU,神宮,0xffff8afb,{'id': 28000096},60840,25,{'name': 'ANGEL🇯🇵'},CV
#YGYP82U,OxtailConch7845,0xffcb5aff,{'id': 28000526},60329,26,{'name': 'BRAWL OF CLAN'},CV
#2U800PVR,Mega box,0xfff9c908,{'id': 28000129},60238,27,{'name': 'Sashok Duo💘'},CV
#9RG222LYR,MgaMesM,0xffff9727,{'id': 28000341},60019,28,{'name': 'PolskaBanda'},CV
#UGRCLRPL,B̶̶D̶̶S̶|Mannəł,0xfff9c908,{'id': 28000137},59916,29,,CV
#PPCLC2VUU,DG|Edson_hunk,0xfff05637,{'id': 28000512},59826,30,{'name': 'TNS|Esports💫'},CV
#929QC89PR,leosx?,0xffffffff,{'id': 28000565},59061,31,{'name': 'ORDER'},CV
#9QC0JURCP,🔥fire fox🔥,0xffa2e3fe,{'id': 28000125},58886,32,{'name': '<c3>seyer </c>'},CV
#Q2R8GYUY9,lizat' popi?,0xffa2e3fe,{'id': 28000271},58858,33,{'name': 'DeadInsult 6+'},CV
#8LR2V0V8C,katay是?🪐,0xffffffff,{'id': 28000000},58858,34,{'name': 'E-sports Ua'},CV
#P88PR9JCJ,gallito🐔,0xffffce89,{'id': 28000515},58703,35,{'name': 'The Possessed'},CV
#YVL99RPUL,FaniNZ,0xffff9727,{'id': 28000182},58594,36,{'name': 'cuadri unida'},CV
#8JP8GLQ8P,AF...Amiro.,0xffa2e3fe,{'id': 28000518},58490,37,{'name': 'vagabonds'},CV
#2Y0U0000G,BlacK 〆,0xffffffff,{'id': 28000556},58129,38,{'name': 'Energize³'},CV
#282R9C8Y9,XssiDement,0xffcb5aff,{'id': 28000534},57903,39,,CV
#8C2UCVL9L,從|Neverdie👑💞,0xffffce89,{'id': 28000499},57808,40,{'name': 'D3ath R0W'},CV
#C0UVR89Q,CO-Nsticks,0xffa2e3fe,{'id': 28000242},57773,41,{'name': 'EViL|ESP'},CV
#Q8LVVPJQ,$.★.Nurjan.★.$,0xffffffff,{'id': 28000019},57720,42,{'name': 'sios'},CV
#PPVJ8CR8J,xX|Clx|Xx,0xff1ba5f5,{'id': 28000284},57665,43,{'name': 'DrachenLegion²'},CV
#9UQPYL08G,Nikii😴,0xffcb5aff,{'id': 28000528},57555,44,{'name': '<c0>Sleep😴</c>'},CV
#22JJU2UJV,Mathisag777,0xff1ba5f5,{'id': 28000359},57105,45,{'name': 'Starmino'},CV
#PQ9P8GYJL,leon pro,0xfff05637,{'id': 28000550},57078,46,{'name': 'Dragonika'},CV
#L0822GUUP,新的Jesus💕V,0xffff9727,{'id': 28000412},56931,47,{'name': 'GORDITOS BS'},CV
#9YVV9RG98,NGU|Baas¹⁰,0xffffffff,{'id': 28000557},56700,48,{'name': 'Never Give Up'},CV
#8GG2YCJY8,Tribe|Myres,0xfff05637,{'id': 28000138},56421,49,{'name': 'Reverse Galaxy'},CV
#20PRJULL0,Pcstars,0xff1ba5f5,{'id': 28000618},56400,50,,CV
#P2YGJLYR2,Sangir,0xfff9c908,{'id': 28000602},56367,51,{'name': 'Glitter & Gold'},CV
#9RURQYPC9,《¥☬{vɨnđɨǥø}☬¥》,0xffff9727,{'id': 28000618},56078,52,{'name': 'TOXICOS'},CV
#208P8V9P,ĴØĶĘŘ,0xfff9c908,{'id': 28000273},55968,53,{'name': 'Determined Jr'},CV
#2QGPUR0L,🪵FUNDUK🌰,0xffffce89,{'id': 28000296},55886,54,{'name': 'fridvix💫'},CV
#22CP0Q0YG,сабыч,0xff4ddba2,{'id': 28000259},55598,55,{'name': '✨RWĐ|LEGEND🌆'},CV
#LLQU0890C,It's♡Grinev❦,0xffcb5aff,{'id': 28000401},55208,56,{'name': 'NaVi'},CV
#8GJ98892G,꧁༒☬₣ℜøźєη•₣ℓα₥є,0xffffffff,{'id': 28000348},55186,57,,CV
#L90U8C8G9,ℭ𝔢𝔯𝔟𝔢𝔯𝔲𝔰,0xffffce89,{'id': 28000401},54839,58,{'name': '🩸Lycoris🩸'},CV
#LQPC2LQ9R,𝔸𝓵𝓹𝓴𝓪ᴳᵒᵈツ,0xffffffff,{'id': 28000528},54812,59,{'name': '<c6>Just VA</c>'},CV
#90YVRYU0J,鸡|CŁS,0xfff05637,{'id': 28000263},54789,60,{'name': 'Cls'},CV
#YQG09UURU,⛩️|™Grimm98|🌪️,0xffcb5aff,{'id': 28000129},54251,61,{'name': 'mega tirelire'},CV
#2RGJC2GYJ,SK | Jotaツ,0xfff9c908,{'id': 28000486},54228,62,{'name': 'PT|LENDAS🇵🇹'},CV
#2P28CLJLU,Sashakrut2000,0xfff9c908,{'id': 28000262},54137,63,{'name': 'HVng0ver toad'},CV
#UY9P9J28,⚡ROCK⚡,0xff1ba5f5,{'id': 28000129},54050,64,{'name': '(+_+)NØØBS CV'},CV
#8GJVYCCRL,джонік🐖❤‍🩹,0xff4ddba2,{'id': 28000594},53668,65,{'name': 'Sweet Dream🌙'},CV
#9LURCGL2U,Колич🗿,0xffcb5aff,{'id': 28000113},53258,66,{'name': 'Клуб Чбчимин'},CV
#YCVUGGPG8,贾|𝓢𝓲𝓵𝓪❦,0xfff05637,{'id': 28000452},53249,67,,CV
#LVPRUVPR0,Bloodintheeye,0xfff05637,{'id': 28000497},53096,68,{'name': 'Don pollo we🎗'},CV
#R2U92P9,EMERI,0xffffce89,{'id': 28000119},53083,69,{'name': 'Szefy matiksa'},CV
#C282P0JP,X rein,0xffff8afb,{'id': 28000317},53021,70,{'name': 'Шпингалеты'},CV
#2UQUQLY98,I😈Mkk,0xffcb5aff,{'id': 28000125},52978,71,{'name': '💎X-RAY🩻TEAM🩵'},CV
#2CRRY9LL8,It's Relax?💔🥺,0xffcb5aff,{'id': 28000022},52707,72,{'name': '⛩️Werh Clan⛩️'},CV
#8YUC9Q0U0,기적_wWw,0xffa2e3fe,{'id': 28000481},52630,73,{'name': 'no club'},CV
#PJUUYL8LJ,ᵉErick Ròó¢h@™✨,0xffcb5aff,{'id': 28000489},52621,74,{'name': 'PT GODS'},CV
#2JPLRVLPC,хБРАТИКх,0xffffffff,{'id': 28000443},52618,75,{'name': 'Space Meteors'},CV
#GJRQRL92,ベブリナbebrina👅💘,0xff1ba5f5,{'id': 28000158},52605,76,{'name': 'сигмо'},CV
#9PQ8G8GGR,霜┃𝓣𝓪𝓵𝓱𝓪 ツ,0xffcb5aff,{'id': 28000610},52529,77,{'name': 'ksksksksksksksk'},CV
#2QQCY9GCJ,💥BAKUGOU❄️,0xfff05637,{'id': 28000374},52485,78,,CV
#9RV9LYUR8,Mot_[Oriflame],0xff1ba5f5,{'id': 28000528},52411,79,{'name': 'ЛЯГУШАТНИК'},CV
#280RCPVC8,⚡Fábio|CV⚡,0xffffffff,{'id': 28000574},52399,80,{'name': '(+_+)NØØBS CV'},CV
#28VPQ8C28,TT|primasik❤️,0xffa2e3fe,{'id': 28000500},52321,81,{'name': 'SYPERSEIIPATI'},CV
#9CCC8G0PC,NAP|TOMMY2.0,0xff4ddba2,{'id': 28000129},52301,82,{'name': 'Napoli FC'},CV
#Y2PJYUQ,Nik🦔,0xff4ddba2,{'id': 28000136},52153,83,{'name': 'профіки'},CV
#90Q2VP0UV,ZETA|SAO,0xffcb5aff,{'id': 28000527},52069,84,{'name': 'threesTreet'},CV
#80QCL0PP8,Robokop229,0xfff05637,{'id': 28000278},51880,85,{'name': 'RavenSkulls'},CV
#8JLJQ82P2,антон=футбол,0xffa2e3fe,{'id': 28000554},51867,86,{'name': 'а́ТлА́нт'},CV
#YQJY2PPUU,𝕆𝕝𝕖𝕘 ツ ᴷⁱˡˡ,0xff1ba5f5,{'id': 28000399},51777,87,{'name': '👠|Little World'},CV
#9CQL0G8PP,🌸|Fryinger|🌸,0xffa8e132,{'id': 28000430},51721,88,{'name': 'The best😵\u200d💫'},CV
#8J80YGC28,Tiberius,0xffa2e3fe,{'id': 28000096},51573,89,{'name': '<c4>P</c> CLUB'},CV
#P9LJP0V8L,@g4brielbg🥀,0xffa2e3fe,{'id': 28000296},51544,90,{'name': 'Fight Club 🧼'},CV
#8VGV0U9Y9,MT|Rudeus🪄,0xff1ba5f5,{'id': 28000574},51502,91,{'name': 'TR|İNTİKAM ⚔️'},CV
#8QQRLLU0J,The_KOBIK,0xfff9c908,{'id': 28000020},51434,92,{'name': 'ekspertYT TEAM'},CV
#922YPJ99L,CC:Jojonas,0xffa2e3fe,{'id': 28000134},51419,93,{'name': 'YaSippi'},CV
#99YY2Q00,Noceti,0xffa8e132,{'id': 28000348},51412,94,{'name': 'BrawlChotaisu'},CV
#8VC0YCPRP,merzavec,0xffff9727,{'id': 28000064},51396,95,{'name': '🐵БИБИДЖАНЫ🐵'},CV
#QCL9JLJY,LC |BYMERINO🐣☢,0xfff05637,{'id': 28000273},51372,96,{'name': 'Los Caudillos'},CV
#YCJ9RPCJ2,Ya9gly,0xffcb5aff,{'id': 28000294},51323,97,{'name': 'CT-M'},CV
#8GVPQ0JP9,SS|red.kast🥀,0xffffffff,{'id': 28000000},51171,98,{'name': 'Орёл 57'},CV
#99YQPVQ9G,EdiDestroyer JR,0xfff9c908,{'id': 28000240},51131,99,{'name': 'către'},CV
#2G9UCJJY,xXDiDiéXx,0xfff05637,{'id': 28000479},51066,100,{'name': 'JKR|Esports'},CV
#Q90CRUURG,♕︎Anónimo⁰³🦁,0xfff9c908,{'id': 28000176},51039,101,{'name': '⚡The Revengers⚡'},CV
#9R8P9V2PG,mistergg,0xffcb5aff,{'id': 28000156},50969,102,{'name': 'DžN|❤️🇺🇦'},CV
#2RU2V2P2G,Mr. Blastoise,0xffff9727,{'id': 28000206},50889,103,{'name': 'Dymatic™'},CV
#2VV0LJ9Q8,(*-*)Demon(*-*),0xffff9727,{'id': 28000262},50881,104,,CV
#8JQVQQP8,luser98,0xffa2e3fe,{'id': 28000060},50862,105,{'name': 'OG|<c7>GODz</c>'},CV
#Y2QLL9LG9,Jorge|ESP💘🇪🇸,0xffcb5aff,{'id': 28000452},50795,106,{'name': 'α∂σℓα✰'},CV
#2YCC9ULVR,igoroko12,0xffa2e3fe,{'id': 28000380},50771,107,{'name': 'AkademiaZiomki'},CV
#GQYGLLL0G,TurganBros,0xffff9727,{'id': 28000286},50768,108,{'name': 'SCORPIONGG club'},CV
#20Q9U0GVU,вc▎вoss25⚔,0xffcb5aff,{'id': 28000594},50605,109,{'name': 'HERMANOS GADAOS'},CV
#U0RC2GUV,💉CROW💉,0xffcb5aff,{'id': 28000156},50349,110,{'name': 'go to truck'},CV
#UJ0L29Y,bot3QLS,0xfff9c908,{'id': 28000170},50343,111,,CV
#PGGC2PQ8G,LUIS,0xfff05637,{'id': 28000443},50337,112,{'name': 'Born2Brawl'},CV
#9L8V8JUCR,Voorhes,0xfff05637,{'id': 28000130},50190,113,{'name': 'Polskie Bobry'},CV
#2UCLJR8QL,⛩️RZM/Poison⛩️,0xffcb5aff,{'id': 28000372},50186,114,{'name': 'TNT|ŠqÛąÐ'},CV
#220V0PP9G,Maor,0xffffffff,{'id': 28000562},50052,115,{'name': 'OMGyat'},CV
#PRG02U222,KGG|ℕ𝕦𝕘𝕘𝕚🐣,0xff1ba5f5,{'id': 28000175},49979,116,{'name': 'KGG|Gaming'},CV
#9Y0RRPVPQ,biroti,0xff1ba5f5,{'id': 28000574},49833,117,{'name': 'HERMANOS GADAOS'},CV
#2QRV0UJCC,🥥kokos🥥,0xff1ba5f5,{'id': 28000616},49702,118,{'name': 'Sun Team'},CV
#8VU20YGR,-MARCUS-,0xffffffff,{'id': 28000293},49638,119,{'name': 'COOL FUSÃO 2'},CV
#PY9QCY2C8,Саня Ростовский,0xff1ba5f5,{'id': 28000203},49572,120,,CV
#YLQ8J80G0,Паша1559,0xffa8e132,{'id': 28000547},49489,121,{'name': 'morl❤️'},CV
#2RUCGJ8VQ,AsdiPiN•かしい👅,0xfff9c908,{'id': 28000594},49355,122,{'name': 'Freedom title'},CV
#8C0U9Q20P,FGushchin0303,0xff1ba5f5,{'id': 28000229},49302,123,,CV
#CJ2L8U9Q,Barbossa🍏,0xffa8e132,{'id': 28000126},49102,124,{'name': 'эш худын'},CV
#2LRVQLUGL,who is?,0xffcb5aff,{'id': 28000405},48887,125,{'name': 'ItsPros'},CV
#YGQY9RU0U,семкарош™,0xffa2e3fe,{'id': 28000175},48880,126,,CV
#80GRJGUCL,читер777,0xffa2e3fe,{'id': 28000447},48791,127,{'name': '4Team'},CV
#9CQ009LG,Ikpro2,0xfff05637,{'id': 28000554},48772,128,{'name': 'FUTURISTAS PRO⚛'},CV
#YV2RYV0VR,꧁☬✞Nero✞☬꧂,0xffcb5aff,{'id': 28000208},48475,129,{'name': '<c3>Sneak</c>🐍'},CV
#2VJG8RC0G,☣️PeRdYnCh1K☣️,0xffcb5aff,{'id': 28000174},48432,130,{'name': 'ShadowElite'},CV
#QVGYRQQ9V,Duo♡От4иМ ПаБлО,0xffffffff,{'id': 28000296},48425,131,{'name': 'PolishDemons👿'},CV
#8RRVLPRVC,ICExKİNG,0xff1ba5f5,{'id': 28000517},48351,132,{'name': 'Gøld Revêngė🎭'},CV
#2UU9UVVL2,ღ︎,0xfff05637,{'id': 28000497},48252,133,{'name': 'LunaSquad'},CV
#PPRV9PJUL,Djibouti 🎀,0xffa2e3fe,{'id': 28000492},48232,134,,CV
#LLU8JY8JY,Nero,0xffcb5aff,{'id': 28000305},48228,135,{'name': 'Nova Luxembourg'},CV
#8LU0YL2U8,『Nᴏᴏᴋϟ💞ᵒᵖ』,0xffff9727,{'id': 28000022},48185,136,{'name': '⭐[STAR SOUL]⭐'},CV
#88JCYRU2,боги,0xffffffff,{'id': 28000372},48134,137,{'name': 'МЕГАКОПИЛКА'},CV
#9VQJY0L2U,Kayo™,0xff1ba5f5,{'id': 28000616},48115,138,{'name': 'BGS•Imperium'},CV
#8J8Y9PYPR,путь члена,0xffcb5aff,{'id': 28000315},48111,139,{'name': '🧡GOLD LEGION🖤'},CV
#8R29JYVGG,(Бан) Denis,0xffff8afb,{'id': 28000463},48088,140,{'name': 'Укр збірна'},CV
#8Q8R8G2RV,ANT | ZeuS^½,0xffa2e3fe,{'id': 28000421},48037,141,,CV
#8URLRCV8L,Cédric,0xffff8afb,{'id': 28000565},47963,142,{'name': 'Les Tryhardeurs'},CV
#P8G2VVJYJ,mikel db 🦁❤️🤍,0xffffffff,{'id': 28000296},47821,143,{'name': 'Chorizo 🥓🥓'},CV
#82GQ9QYLP,𝐌𝐚𝐧𝐮,0xfff9c908,{'id': 28000108},47802,144,"{'name': ""Jacky's Club""}",CV
#929RCP920,SpenLC,0xffffffff,{'id': 28000024},47717,145,{'name': 'ZXC | E-Sports'},CV
#88P2Q0PCQ,глобал,0xffa8e132,{'id': 28000499},47638,146,{'name': 'халявная свинья'},CV
#8RPLYR0J8,5-бот,0xfff9775d,{'id': 28000494},47626,147,{'name': 'HOBO'},CV
#2CLR920PY,Narrawlzomb,0xffcb5aff,{'id': 28000380},47613,148,{'name': 'Snowclub Backup'},CV
#2VCGGRLP9,sspikee_bsᵗᵗ❄️,0xff4ddba2,{'id': 28000368},47590,149,{'name': 'Brawl time'},CV
#8Y90C98GQ,FCP|Sir Alex,0xff1ba5f5,{'id': 28000398},47586,150,{'name': 'Hueco Mundo'},CV
#880GJJ8U8,MONSTER,0xff4ddba2,{'id': 28000139},47582,151,{'name': 'тюльпанчики'},CV
#P8YY0J09C,ＯＭＩＤ　ＣＡＲＲＹ　ＹＯＵ⇀,0xfff05637,{'id': 28000494},47569,152,{'name': '*BS *Famili'},CV
#29GR0VPP8,⚡️KIKY.KING⚡️,0xffffce89,{'id': 28000184},47463,153,{'name': '(+_+)NØØBS CV'},CV
#82PCL2R2,LEO |TR,0xffcb5aff,{'id': 28000548},47373,154,{'name': '_THE RISE_'},CV
#9CU9022QQ,1 место,0xffa8e132,{'id': 28000528},47316,155,{'name': 'epic club sng'},CV
#P8C0PCC8,🐐moreno🐐,0xffffce89,{'id': 28000297},47235,156,,CV
#YVJ8L02L,afkreload,0xffcb5aff,{'id': 28000428},47213,157,{'name': '2104'},CV
#PLRG9U29Y,Wolf Gocent,0xffcb5aff,{'id': 28000212},47144,158,{'name': 'skuf😡'},CV
#Y8P2PPP0P,idkゼンきhaize👅,0xffcb5aff,{'id': 28000212},47088,159,{'name': 'Sigma ʕ´•ᴥ•`ʔ'},CV
#JQUVU8Q,Sq|JIuceHok❤️,0xffcb5aff,{'id': 28000188},47024,160,,CV
#8L8VV0PY2,nico🍃,0xfff9c908,{'id': 28000549},47003,161,{'name': 'Club:  #2CRG0VR0C'},CV
#PUL0LURCV,ムーア—mitsurii🌷,0xffffffff,{'id': 28000550},46956,162,{'name': 'あ | ℘now🕊Ꮨngel'},CV
#2RR8P0RQL,Думан 22,0xffcb5aff,{'id': 28000596},46934,163,{'name': 'Saints🔥'},CV
#99JY9RJYJ,Phantøm🤍ラディスラ,0xfff05637,{'id': 28000222},46897,164,{'name': 'YL'},CV
#JGRLVPQ0,коронаминус,0xffffffff,{'id': 28000210},46886,165,{'name': 'КОМЕРСАНТЫ'},CV
#P2J0PJ0,CRUSHED'S QUINN,0xff1ba5f5,{'id': 28000574},46867,166,{'name': '🖤CruSHeD🖤'},CV
#2G82JJ8Y9,지탱,0xfff9c908,{'id': 28000031},46846,167,{'name': 'siba'},CV
#2L28V820V,S1P|Steprooo💞,0xffcb5aff,{'id': 28000517},46844,168,{'name': '🌌StarRebirth🌌'},CV
#9QQRP2V0G,shadowstorm,0xffffce89,{'id': 28000432},46835,169,{'name': '🎭FRENZY|TEAM🥀'},CV
#89PL8VY0R,Vipèresympa,0xffcb5aff,{'id': 28000156},46733,170,{'name': 'Special10kTiti'},CV
